MarketOrderId,SellerOrderId,SalesChannel,ShipMethod,TrackingNumber,CartonWeight,Carrier,Class,ShippedCarrierCode,MarkupCost,NegotiatedCost
42593,,CUS240 ,,`420983219374811015300227189281,0.1375,DHLAPI,DHL SmartMail LWP Ground,D32,3.99,3.28
42596,,CUS240 ,,`420748209374811015300225614389,0.1688,DHLAPI,DHL SmartMail LWP Ground,D32,3.99,3.28
42599,,CUS240 ,,`420859019374811015300227097876,0.175,DHLAPI,DHL SmartMail LWP Ground,D32,3.88,3.19
42591,,CUS240 ,,`420027779374811015300227240388,0.2375,DHLAPI,DHL SmartMail LWP Ground,D32,4.18,3.44
42594,,CUS240 ,,`420549569374811015300227145294,0.2812,DHLAPI,DHL SmartMail LWP Ground,D32,4.4,3.62
42597,,CUS240 ,,`420280319374811015300227180714,0.1875,DHLAPI,DHL SmartMail LWP Ground,D32,4.06,3.34
#LCU146207,5.30741E+12,ICL101 ,OTHER STANDARD,`420905029374811015300226799573,0.8188,DHLAPI,DHL SmartMail LWP Expedited Max,D20,5.67,4.66
#LCU144951,5.3055E+12,ICL101 ,OTHER STANDARD,`420935359374811015300226983569,0.8125,DHLAPI,DHL SmartMail LWP Expedited Max,D20,5.63,4.63
#LCU145791,5.30677E+12,ICL101 ,OTHER STANDARD,`420551179374811015300228400552,0.8125,DHLAPI,DHL SmartMail LWP Expedited,D01,6.14,5.05
#LCU145791,5.30677E+12,ICL101 ,OTHER STANDARD,`420551179374811015300228400552,0.8125,DHLAPI,DHL SmartMail LWP Expedited,D01,6.14,5.05
#LC2018US,5.41544E+12,ICL101 ,OTHER STANDARD,`420672119374811015300227570287,0.6562,DHLAPI,DHL SmartMail LWP Expedited Max,D20,6.53,5.37
#LCU145495,5.30633E+12,ICL101 ,OTHER STANDARD,`420760659374811015300226815402,0.8188,DHLAPI,DHL SmartMail LWP Expedited Max,D20,7.47,6.14
#LCU146102,5.30728E+12,ICL101 ,OTHER STANDARD,`420995079374811015300228539764,0.9625,DHLAPI,DHL SmartMail LWP Expedited,D01,9.79,8.05
#LCU146102,5.30728E+12,ICL101 ,OTHER STANDARD,`420995079374811015300228539764,0.9625,DHLAPI,DHL SmartMail LWP Expedited,D01,9.79,8.05
#LCU146407,5.30769E+12,ICL101 ,OTHER STANDARD,`420283489361211015300226108744,2.475,DHLAPI,DHL SmartMail Parcel Expedited Max,D40,14.97,12.32
#LCU146407,5.30769E+12,ICL101 ,OTHER STANDARD,`420283489361211015300226108744,2.475,DHLAPI,DHL SmartMail Parcel Expedited Max,D40,14.97,12.32
#LCU146407,5.30769E+12,ICL101 ,OTHER STANDARD,`420283489361211015300226108744,2.475,DHLAPI,DHL SmartMail Parcel Expedited Max,D40,14.97,12.32
#LCU146603,5.30802E+12,ICL101 ,OTHER STANDARD,`420812529374811015300226953753,0.1625,DHLAPI,DHL SmartMail LWP Expedited Max,D20,4.62,3.8
#LCU145851,5.30689E+12,ICL101 ,OTHER STANDARD,`420846049361211015300228388588,1.2062,DHLAPI,DHL SmartMail Parcel Expedited,D43,7.2,5.92
#LCU145851,5.30689E+12,ICL101 ,OTHER STANDARD,`420846049361211015300228388588,1.2062,DHLAPI,DHL SmartMail Parcel Expedited,D43,7.2,5.92
#LC1926US,5.41294E+12,ICL101 ,OTHER STANDARD,`420815019361211015300226763875,1.5375,DHLAPI,DHL SmartMail Parcel Expedited Max,D40,10.65,8.76
#LC1926US,5.41294E+12,ICL101 ,OTHER STANDARD,`420815019361211015300226763875,1.5375,DHLAPI,DHL SmartMail Parcel Expedited Max,D40,10.65,8.76
#LCU145695,5.30667E+12,ICL101 ,OTHER STANDARD,`420985039374811015300226947127,0.9,DHLAPI,DHL SmartMail LWP Expedited Max,D20,7.66,6.3
#LCU145695,5.30667E+12,ICL101 ,OTHER STANDARD,`420985039374811015300226947127,0.9,DHLAPI,DHL SmartMail LWP Expedited Max,D20,7.66,6.3
#LCU145479,5.3063E+12,ICL101 ,OTHER STANDARD,`420211339361211015300227608663,1.2938,DHLAPI,DHL SmartMail Parcel Expedited Max,D40,11.73,9.65
#LCU145479,5.3063E+12,ICL101 ,OTHER STANDARD,`420211339361211015300227608663,1.2938,DHLAPI,DHL SmartMail Parcel Expedited Max,D40,11.73,9.65
#LCU146295,5.30756E+12,ICL101 ,OTHER STANDARD,`420832749374811015300226794820,0.6312,DHLAPI,DHL SmartMail LWP Expedited Max,D20,6.32,5.2
#LCU145753,5.30673E+12,ICL101 ,OTHER STANDARD,`420356349361211015300228358932,1.0625,DHLAPI,DHL SmartMail Parcel Expedited,D43,9.26,7.62
#LCU145753,5.30673E+12,ICL101 ,OTHER STANDARD,`420356349361211015300228358932,1.0625,DHLAPI,DHL SmartMail Parcel Expedited,D43,9.26,7.62
#LCU145753,5.30673E+12,ICL101 ,OTHER STANDARD,`420356349361211015300228358932,1.0625,DHLAPI,DHL SmartMail Parcel Expedited,D43,9.26,7.62
#LCU145753,5.30673E+12,ICL101 ,OTHER STANDARD,`420356349361211015300228358932,1.0625,DHLAPI,DHL SmartMail Parcel Expedited,D43,9.26,7.62
#LCU145986,5.30712E+12,ICL101 ,OTHER STANDARD,`420468189374811015300228462789,0.8688,DHLAPI,DHL SmartMail LWP Expedited,D01,6.44,5.3
#LCU145986,5.30712E+12,ICL101 ,OTHER STANDARD,`420468189374811015300228462789,0.8688,DHLAPI,DHL SmartMail LWP Expedited,D01,6.44,5.3
#LCU145986,5.30712E+12,ICL101 ,OTHER STANDARD,`420468189374811015300228462789,0.8688,DHLAPI,DHL SmartMail LWP Expedited,D01,6.44,5.3
#LCU146136,5.30732E+12,ICL101 ,OTHER STANDARD,`420921099361211015300228554938,1.3188,DHLAPI,DHL SmartMail Parcel Expedited,D43,6.59,5.42
#LCU146136,5.30732E+12,ICL101 ,OTHER STANDARD,`420921099361211015300228554938,1.3188,DHLAPI,DHL SmartMail Parcel Expedited,D43,6.59,5.42
#LCU146136,5.30732E+12,ICL101 ,OTHER STANDARD,`420921099361211015300228554938,1.3188,DHLAPI,DHL SmartMail Parcel Expedited,D43,6.59,5.42
#LC1956US,5.41352E+12,ICL101 ,OTHER STANDARD,`420941349374811015300228387457,0.9,DHLAPI,DHL SmartMail LWP Expedited,D01,5.42,4.46
#LC1956US,5.41352E+12,ICL101 ,OTHER STANDARD,`420941349374811015300228387457,0.9,DHLAPI,DHL SmartMail LWP Expedited,D01,5.42,4.46
#LC2012US,5.41524E+12,ICL101 ,OTHER STANDARD,`420765429374811015300227430529,0.6625,DHLAPI,DHL SmartMail LWP Expedited Max,D20,6.53,5.37
#LCU145510,5.30636E+12,ICL101 ,OTHER STANDARD,`420775519374811015300227584277,0.8875,DHLAPI,DHL SmartMail LWP Expedited Max,D20,7.66,6.3
#LCU145510,5.30636E+12,ICL101 ,OTHER STANDARD,`420775519374811015300227584277,0.8875,DHLAPI,DHL SmartMail LWP Expedited Max,D20,7.66,6.3
#LCU146027,5.30719E+12,ICL101 ,OTHER STANDARD,`420018459361211015300228500102,1.1562,DHLAPI,DHL SmartMail Parcel Expedited,D43,9.68,7.96
#LCU146027,5.30719E+12,ICL101 ,OTHER STANDARD,`420018459361211015300228500102,1.1562,DHLAPI,DHL SmartMail Parcel Expedited,D43,9.68,7.96
#LCU146345,5.30761E+12,ICL101 ,OTHER STANDARD,`420355499361211015300227667271,1.575,DHLAPI,DHL SmartMail Parcel Expedited Max,D40,11.69,9.62
#LCU146345,5.30761E+12,ICL101 ,OTHER STANDARD,`420355499361211015300227667271,1.575,DHLAPI,DHL SmartMail Parcel Expedited Max,D40,11.69,9.62
#LCU146345,5.30761E+12,ICL101 ,OTHER STANDARD,`420355499361211015300227667271,1.575,DHLAPI,DHL SmartMail Parcel Expedited Max,D40,11.69,9.62
#LCU146345,5.30761E+12,ICL101 ,OTHER STANDARD,`420355499361211015300227667271,1.575,DHLAPI,DHL SmartMail Parcel Expedited Max,D40,11.69,9.62
#LCU146047,5.30722E+12,ICL101 ,OTHER STANDARD,`420891789374811015300228520311,0.45,DHLAPI,DHL SmartMail LWP Expedited,D01,4.28,3.52
#LCU146047,5.30722E+12,ICL101 ,OTHER STANDARD,`420891789374811015300228520311,0.45,DHLAPI,DHL SmartMail LWP Expedited,D01,4.28,3.52
#98873,243916457,CUS518 ,OTHER STANDARD,`420482039361211015300228167992,2.9938,DHLAPI,DHL SmartMail Parcel Expedited,D43,12.17,10.01
#LCU145906,5.30703E+12,ICL101 ,OTHER STANDARD,`420010959361211015300228412467,1.75,DHLAPI,DHL SmartMail Parcel Expedited,D43,9.68,7.96
#LCU145906,5.30703E+12,ICL101 ,OTHER STANDARD,`420010959361211015300228412467,1.75,DHLAPI,DHL SmartMail Parcel Expedited,D43,9.68,7.96
#LCU145906,5.30703E+12,ICL101 ,OTHER STANDARD,`420010959361211015300228412467,1.75,DHLAPI,DHL SmartMail Parcel Expedited,D43,9.68,7.96
#LCU146241,5.30746E+12,ICL101 ,OTHER STANDARD,`420679019374811015300227601424,0.9,DHLAPI,DHL SmartMail LWP Expedited Max,D20,7.36,6.05
#LCU146241,5.30746E+12,ICL101 ,OTHER STANDARD,`420679019374811015300227601424,0.9,DHLAPI,DHL SmartMail LWP Expedited Max,D20,7.36,6.05
#LCU145714,5.30668E+12,ICL101 ,OTHER STANDARD,`420400319374811015300226726722,0.8188,DHLAPI,DHL SmartMail LWP Expedited Max,D20,7.67,6.31
#LCU145714,5.30668E+12,ICL101 ,OTHER STANDARD,`420400319374811015300226726722,0.8188,DHLAPI,DHL SmartMail LWP Expedited Max,D20,7.67,6.31
#LCU146630,5.30809E+12,ICL101 ,OTHER STANDARD,`420983609374811015300227362936,0.8062,DHLAPI,DHL SmartMail LWP Expedited Max,D20,7.31,6.01
#LCU146630,5.30809E+12,ICL101 ,OTHER STANDARD,`420983609374811015300227362936,0.8062,DHLAPI,DHL SmartMail LWP Expedited Max,D20,7.31,6.01
#LCU145635,5.30661E+12,ICL101 ,OTHER STANDARD,`420970079361211015300226342315,1.5188,DHLAPI,DHL SmartMail Parcel Expedited Max,D40,10.65,8.76
#2497,5.15068E+12,CUS320 ,OTHER STANDARD,`420530929361211015300227021080,1.6938,DHLAPI,DHL SmartMail Parcel Expedited,D43,9.26,7.62
#2497,5.15068E+12,CUS320 ,OTHER STANDARD,`420530929361211015300227021080,1.6938,DHLAPI,DHL SmartMail Parcel Expedited,D43,9.26,7.62
#LCU146232,5.30745E+12,ICL101 ,OTHER STANDARD,`420908059374811015300226850502,0.8188,DHLAPI,DHL SmartMail LWP Expedited Max,D20,5.67,4.66
#LCU146562,5.30785E+12,ICL101 ,OTHER STANDARD,`420467239361211015300227598094,1.4875,DHLAPI,DHL SmartMail Parcel Expedited Max,D40,11.73,9.65
#LCU146562,5.30785E+12,ICL101 ,OTHER STANDARD,`420467239361211015300227598094,1.4875,DHLAPI,DHL SmartMail Parcel Expedited Max,D40,11.73,9.65
#LCU146562,5.30785E+12,ICL101 ,OTHER STANDARD,`420467239361211015300227598094,1.4875,DHLAPI,DHL SmartMail Parcel Expedited Max,D40,11.73,9.65
#LCU145733,5.3067E+12,ICL101 ,OTHER STANDARD,`420234349374811015300226889755,0.925,DHLAPI,DHL SmartMail LWP Expedited Max,D20,7.85,6.46
#LCU145460,5.30627E+12,ICL101 ,OTHER STANDARD,`420566769374811015300227641499,0.7875,DHLAPI,DHL SmartMail LWP Expedited Max,D20,7.48,6.15
#LCU146380,5.30766E+12,ICL101 ,OTHER STANDARD,`420497709361211015300227696561,1.225,DHLAPI,DHL SmartMail Parcel Expedited Max,D40,11.73,9.65
#LCU146380,5.30766E+12,ICL101 ,OTHER STANDARD,`420497709361211015300227696561,1.225,DHLAPI,DHL SmartMail Parcel Expedited Max,D40,11.73,9.65
#LCU146380,5.30766E+12,ICL101 ,OTHER STANDARD,`420497709361211015300227696561,1.225,DHLAPI,DHL SmartMail Parcel Expedited Max,D40,11.73,9.65
#LCU146380,5.30766E+12,ICL101 ,OTHER STANDARD,`420497709361211015300227696561,1.225,DHLAPI,DHL SmartMail Parcel Expedited Max,D40,11.73,9.65
#LCU145651,5.30663E+12,ICL101 ,OTHER STANDARD,`420797659374811015300226719830,0.8188,DHLAPI,DHL SmartMail LWP Expedited Max,D20,7.2,5.92
#LCU146656,5.30814E+12,ICL101 ,OTHER STANDARD,`420606269374811015300227465811,0.9,DHLAPI,DHL SmartMail LWP Expedited Max,D20,7.84,6.45
#LCU146656,5.30814E+12,ICL101 ,OTHER STANDARD,`420606269374811015300227465811,0.9,DHLAPI,DHL SmartMail LWP Expedited Max,D20,7.84,6.45
#LC1989US,5.41461E+12,ICL101 ,OTHER STANDARD,`420321419374811015300227518357,0.6625,DHLAPI,DHL SmartMail LWP Expedited Max,D20,6.7,5.51
#LCU146488,5.30777E+12,ICL101 ,OTHER STANDARD,`420880059374811015300227578412,0.95,DHLAPI,DHL SmartMail LWP Expedited Max,D20,6.17,5.07
#LCU146488,5.30777E+12,ICL101 ,OTHER STANDARD,`420880059374811015300227578412,0.95,DHLAPI,DHL SmartMail LWP Expedited Max,D20,6.17,5.07
#LCU145832,5.30684E+12,ICL101 ,OTHER STANDARD,`420982779374811015300228382636,0.8062,DHLAPI,DHL SmartMail LWP Expedited,D01,5.81,4.78
#LC1937US,5.41315E+12,ICL101 ,OTHER STANDARD,`420746049374811015300227598779,0.875,DHLAPI,DHL SmartMail LWP Expedited Max,D20,7.47,6.14
#LC1937US,5.41315E+12,ICL101 ,OTHER STANDARD,`420746049374811015300227598779,0.875,DHLAPI,DHL SmartMail LWP Expedited Max,D20,7.47,6.14
#LCU146179,5.30737E+12,ICL101 ,OTHER STANDARD,`420301899374811015300226930143,0.8062,DHLAPI,DHL SmartMail LWP Expedited Max,D20,7.49,6.16
#LCU146179,5.30737E+12,ICL101 ,OTHER STANDARD,`420301899374811015300226930143,0.8062,DHLAPI,DHL SmartMail LWP Expedited Max,D20,7.49,6.16
#LCU145554,5.30645E+12,ICL101 ,OTHER STANDARD,`420543139361211015300226761413,1.35,DHLAPI,DHL SmartMail Parcel Expedited Max,D40,11.69,9.62
#LCU145554,5.30645E+12,ICL101 ,OTHER STANDARD,`420543139361211015300226761413,1.35,DHLAPI,DHL SmartMail Parcel Expedited Max,D40,11.69,9.62
#LCU145554,5.30645E+12,ICL101 ,OTHER STANDARD,`420543139361211015300226761413,1.35,DHLAPI,DHL SmartMail Parcel Expedited Max,D40,11.69,9.62
#LCU145482,5.30631E+12,ICL101 ,OTHER STANDARD,`420844039374811015300227641871,0.9,DHLAPI,DHL SmartMail LWP Expedited Max,D20,7.36,6.05
#LCU145482,5.30631E+12,ICL101 ,OTHER STANDARD,`420844039374811015300227641871,0.9,DHLAPI,DHL SmartMail LWP Expedited Max,D20,7.36,6.05
#LCU145542,5.30643E+12,ICL101 ,OTHER STANDARD,`420198109361211015300226771382,1.2125,DHLAPI,DHL SmartMail Parcel Expedited Max,D40,11.73,9.65
#LCU145542,5.30643E+12,ICL101 ,OTHER STANDARD,`420198109361211015300226771382,1.2125,DHLAPI,DHL SmartMail Parcel Expedited Max,D40,11.73,9.65
#LCU146436,5.30773E+12,ICL101 ,OTHER STANDARD,`420294759361211015300227402377,1.6562,DHLAPI,DHL SmartMail Parcel Expedited Max,D40,11.73,9.65
#LCU146436,5.30773E+12,ICL101 ,OTHER STANDARD,`420294759361211015300227402377,1.6562,DHLAPI,DHL SmartMail Parcel Expedited Max,D40,11.73,9.65
#LCU146436,5.30773E+12,ICL101 ,OTHER STANDARD,`420294759361211015300227402377,1.6562,DHLAPI,DHL SmartMail Parcel Expedited Max,D40,11.73,9.65
#LCU146436,5.30773E+12,ICL101 ,OTHER STANDARD,`420294759361211015300227402377,1.6562,DHLAPI,DHL SmartMail Parcel Expedited Max,D40,11.73,9.65
#LCU146529,5.30781E+12,ICL101 ,OTHER STANDARD,`420141679374811015300227575121,0.8125,DHLAPI,DHL SmartMail LWP Expedited Max,D20,7.49,6.16
#LCU146218,5.30743E+12,ICL101 ,OTHER STANDARD,`420934659374811015300227166817,0.1312,DHLAPI,DHL SmartMail LWP Expedited Max,D20,4.21,3.46
#LCU145881,5.307E+12,ICL101 ,OTHER STANDARD,`420294669374811015300228389130,0.95,DHLAPI,DHL SmartMail LWP Expedited,D01,6.74,5.54
#LCU145881,5.307E+12,ICL101 ,OTHER STANDARD,`420294669374811015300228389130,0.95,DHLAPI,DHL SmartMail LWP Expedited,D01,6.74,5.54
#LCU146511,5.30779E+12,ICL101 ,OTHER STANDARD,`420080269374811015300227543854,0.9,DHLAPI,DHL SmartMail LWP Expedited Max,D20,7.85,6.46
#LCU146511,5.30779E+12,ICL101 ,OTHER STANDARD,`420080269374811015300227543854,0.9,DHLAPI,DHL SmartMail LWP Expedited Max,D20,7.85,6.46
#LCU146132,5.30732E+12,ICL101 ,OTHER STANDARD,`420801349374811015300228578299,0.8188,DHLAPI,DHL SmartMail LWP Expedited,D01,5.76,4.74
#LCU145794,5.30677E+12,ICL101 ,OTHER STANDARD,`420660069374811015300228379179,0.8188,DHLAPI,DHL SmartMail LWP Expedited,D01,5.92,4.87
#LCU145707,5.30668E+12,ICL101 ,OTHER STANDARD,`420956409374811015300226951810,0.875,DHLAPI,DHL SmartMail LWP Expedited Max,D20,6.02,4.95
#LCU145707,5.30668E+12,ICL101 ,OTHER STANDARD,`420956409374811015300226951810,0.875,DHLAPI,DHL SmartMail LWP Expedited Max,D20,6.02,4.95
#LC1996US,5.41485E+12,ICL101 ,OTHER STANDARD,`420450309374811015300227580156,0.925,DHLAPI,DHL SmartMail LWP Expedited Max,D20,7.85,6.46
#LC1996US,5.41485E+12,ICL101 ,OTHER STANDARD,`420450309374811015300227580156,0.925,DHLAPI,DHL SmartMail LWP Expedited Max,D20,7.85,6.46
#LCU146604,5.30802E+12,ICL101 ,OTHER STANDARD,`420142229374811015300227261451,0.8875,DHLAPI,DHL SmartMail LWP Expedited Max,D20,7.85,6.46
#LCU146604,5.30802E+12,ICL101 ,OTHER STANDARD,`420142229374811015300227261451,0.8875,DHLAPI,DHL SmartMail LWP Expedited Max,D20,7.85,6.46
#LCU146106,5.30729E+12,ICL101 ,OTHER STANDARD,`420570649361211015300228549187,1.4438,DHLAPI,DHL SmartMail Parcel Expedited,D43,8.49,6.98
#LCU146106,5.30729E+12,ICL101 ,OTHER STANDARD,`420570649361211015300228549187,1.4438,DHLAPI,DHL SmartMail Parcel Expedited,D43,8.49,6.98
#LCU146106,5.30729E+12,ICL101 ,OTHER STANDARD,`420570649361211015300228549187,1.4438,DHLAPI,DHL SmartMail Parcel Expedited,D43,8.49,6.98
#2498,5.15072E+12,CUS320 ,OTHER STANDARD,`420972309374811015300226996552,0.1875,DHLAPI,DHL SmartMail LWP Ground,D32,3.97,3.26
#LCU146004,5.30714E+12,ICL101 ,OTHER STANDARD,`420684629374811015300228485481,0.8,DHLAPI,DHL SmartMail LWP Expedited,D01,5.81,4.78
#LCU146004,5.30714E+12,ICL101 ,OTHER STANDARD,`420684629374811015300228485481,0.8,DHLAPI,DHL SmartMail LWP Expedited,D01,5.81,4.78
#LCU144946,5.30549E+12,ICL101 ,OTHER STANDARD,`420972399361211015300226612081,1,DHLAPI,DHL SmartMail Parcel Expedited Max,D40,7.51,6.18
#LCU144946,5.30549E+12,ICL101 ,OTHER STANDARD,`420972399361211015300226612081,1,DHLAPI,DHL SmartMail Parcel Expedited Max,D40,7.51,6.18
#LCU144946,5.30549E+12,ICL101 ,OTHER STANDARD,`420972399361211015300226612081,1,DHLAPI,DHL SmartMail Parcel Expedited Max,D40,7.51,6.18
#LCU146301,5.30756E+12,ICL101 ,OTHER STANDARD,`420967019361211015300226637572,2.125,DHLAPI,DHL SmartMail Parcel Expedited,D43,28.99,23.86
#LCU146301,5.30756E+12,ICL101 ,OTHER STANDARD,`420967019361211015300226637572,2.125,DHLAPI,DHL SmartMail Parcel Expedited,D43,28.99,23.86
#LCU146301,5.30756E+12,ICL101 ,OTHER STANDARD,`420967019361211015300226637572,2.125,DHLAPI,DHL SmartMail Parcel Expedited,D43,28.99,23.86
#LCU145987,5.30712E+12,ICL101 ,OTHER STANDARD,`420925629374811015300228477868,0.95,DHLAPI,DHL SmartMail LWP Expedited,D01,5.19,4.27
#LCU145987,5.30712E+12,ICL101 ,OTHER STANDARD,`420925629374811015300228477868,0.95,DHLAPI,DHL SmartMail LWP Expedited,D01,5.19,4.27
#LCU145987,5.30712E+12,ICL101 ,OTHER STANDARD,`420925629374811015300228477868,0.95,DHLAPI,DHL SmartMail LWP Expedited,D01,5.19,4.27
4393,#56365-1,CUS229 ,,`420467889374811015300227043378,0.1438,DHLAPI,DHL SmartMail LWP Ground,D32,4.06,3.34
#LCU145697,5.30667E+12,ICL101 ,OTHER STANDARD,`420294859374811015300226777823,0.9562,DHLAPI,DHL SmartMail LWP Expedited Max,D20,8.05,6.62
#LCU145697,5.30667E+12,ICL101 ,OTHER STANDARD,`420294859374811015300226777823,0.9562,DHLAPI,DHL SmartMail LWP Expedited Max,D20,8.05,6.62
#LCU145464,5.30628E+12,ICL101 ,OTHER STANDARD,`420296879374811015300227651238,0.8125,DHLAPI,DHL SmartMail LWP Expedited Max,D20,7.49,6.16
#LCU146579,5.3079E+12,ICL101 ,OTHER STANDARD,`420285169374811015300227534265,0.8062,DHLAPI,DHL SmartMail LWP Expedited Max,D20,7.49,6.16
#LCU146579,5.3079E+12,ICL101 ,OTHER STANDARD,`420285169374811015300227534265,0.8062,DHLAPI,DHL SmartMail LWP Expedited Max,D20,7.49,6.16
#LCU145513,5.30636E+12,ICL101 ,OTHER STANDARD,`420913609374811015300226789734,0.9812,DHLAPI,DHL SmartMail LWP Expedited Max,D20,5.78,4.75
#LCU145513,5.30636E+12,ICL101 ,OTHER STANDARD,`420913609374811015300226789734,0.9812,DHLAPI,DHL SmartMail LWP Expedited Max,D20,5.78,4.75
#LCU145513,5.30636E+12,ICL101 ,OTHER STANDARD,`420913609374811015300226789734,0.9812,DHLAPI,DHL SmartMail LWP Expedited Max,D20,5.78,4.75
#LCU146031,5.3072E+12,ICL101 ,OTHER STANDARD,`420554189374811015300228505448,0.9438,DHLAPI,DHL SmartMail LWP Expedited,D01,6.52,5.36
#LCU146031,5.3072E+12,ICL101 ,OTHER STANDARD,`420554189374811015300228505448,0.9438,DHLAPI,DHL SmartMail LWP Expedited,D01,6.52,5.36
#LCU146031,5.3072E+12,ICL101 ,OTHER STANDARD,`420554189374811015300228505448,0.9438,DHLAPI,DHL SmartMail LWP Expedited,D01,6.52,5.36
#LCU145716,5.30669E+12,ICL101 ,OTHER STANDARD,`420525869361211015300226750394,2.3812,DHLAPI,DHL SmartMail Parcel Expedited Max,D40,14.94,12.29
#LCU145716,5.30669E+12,ICL101 ,OTHER STANDARD,`420525869361211015300226750394,2.3812,DHLAPI,DHL SmartMail Parcel Expedited Max,D40,14.94,12.29
#LCU145716,5.30669E+12,ICL101 ,OTHER STANDARD,`420525869361211015300226750394,2.3812,DHLAPI,DHL SmartMail Parcel Expedited Max,D40,14.94,12.29
#LCU145716,5.30669E+12,ICL101 ,OTHER STANDARD,`420525869361211015300226750394,2.3812,DHLAPI,DHL SmartMail Parcel Expedited Max,D40,14.94,12.29
#LCU145937,5.30706E+12,ICL101 ,OTHER STANDARD,`420140549374811015300228430375,0.8938,DHLAPI,DHL SmartMail LWP Expedited,D01,6.59,5.42
#LCU145937,5.30706E+12,ICL101 ,OTHER STANDARD,`420140549374811015300228430375,0.8938,DHLAPI,DHL SmartMail LWP Expedited,D01,6.59,5.42
#LCU146664,5.30815E+12,ICL101 ,OTHER STANDARD,`420554189374811015300227457366,0.8188,DHLAPI,DHL SmartMail LWP Expedited Max,D20,7.66,6.3
#LCU146664,5.30815E+12,ICL101 ,OTHER STANDARD,`420554189374811015300227457366,0.8188,DHLAPI,DHL SmartMail LWP Expedited Max,D20,7.66,6.3
#LCU146256,5.30749E+12,ICL101 ,OTHER STANDARD,`420806509361211015300226875103,1.65,DHLAPI,DHL SmartMail Parcel Expedited Max,D40,10.65,8.76
#LCU146256,5.30749E+12,ICL101 ,OTHER STANDARD,`420806509361211015300226875103,1.65,DHLAPI,DHL SmartMail Parcel Expedited Max,D40,10.65,8.76
#LCU146256,5.30749E+12,ICL101 ,OTHER STANDARD,`420806509361211015300226875103,1.65,DHLAPI,DHL SmartMail Parcel Expedited Max,D40,10.65,8.76
#LCU146256,5.30749E+12,ICL101 ,OTHER STANDARD,`420806509361211015300226875103,1.65,DHLAPI,DHL SmartMail Parcel Expedited Max,D40,10.65,8.76
#LCU145720,5.30669E+12,ICL101 ,OTHER STANDARD,`420629959374811015300226858188,0.9,DHLAPI,DHL SmartMail LWP Expedited Max,D20,7.84,6.45
#LCU145720,5.30669E+12,ICL101 ,OTHER STANDARD,`420629959374811015300226858188,0.9,DHLAPI,DHL SmartMail LWP Expedited Max,D20,7.84,6.45
#LCU146331,5.3076E+12,ICL101 ,OTHER STANDARD,`420530249361211015300227576092,1.1062,DHLAPI,DHL SmartMail Parcel Expedited Max,D40,11.69,9.62
#LCU146331,5.3076E+12,ICL101 ,OTHER STANDARD,`420530249361211015300227576092,1.1062,DHLAPI,DHL SmartMail Parcel Expedited Max,D40,11.69,9.62
#LCU146331,5.3076E+12,ICL101 ,OTHER STANDARD,`420530249361211015300227576092,1.1062,DHLAPI,DHL SmartMail Parcel Expedited Max,D40,11.69,9.62
#LCU145678,5.30665E+12,ICL101 ,OTHER STANDARD,`420773289374811015300226935681,0.8188,DHLAPI,DHL SmartMail LWP Expedited Max,D20,7.47,6.14
#LCU146074,5.30725E+12,ICL101 ,OTHER STANDARD,`420840059374811015300228516390,0.8062,DHLAPI,DHL SmartMail LWP Expedited,D01,5.69,4.68
#LCU146074,5.30725E+12,ICL101 ,OTHER STANDARD,`420840059374811015300228516390,0.8062,DHLAPI,DHL SmartMail LWP Expedited,D01,5.69,4.68
#LCU146287,5.30755E+12,ICL101 ,OTHER STANDARD,`420907039374811015300226799306,0.9,DHLAPI,DHL SmartMail LWP Expedited Max,D20,5.74,4.72
#LCU146287,5.30755E+12,ICL101 ,OTHER STANDARD,`420907039374811015300226799306,0.9,DHLAPI,DHL SmartMail LWP Expedited Max,D20,5.74,4.72
#LC2016US,5.41542E+12,ICL101 ,OTHER STANDARD,`420832749374811015300227577811,0.8188,DHLAPI,DHL SmartMail LWP Expedited Max,D20,7.2,5.92
#LCU145946,5.30707E+12,ICL101 ,OTHER STANDARD,`420481549374811015300228413910,0.9062,DHLAPI,DHL SmartMail LWP Expedited,D01,6.59,5.42
#LCU145946,5.30707E+12,ICL101 ,OTHER STANDARD,`420481549374811015300228413910,0.9062,DHLAPI,DHL SmartMail LWP Expedited,D01,6.59,5.42
#LCU145567,5.30648E+12,ICL101 ,OTHER STANDARD,`420775849374811015300225438558,0.9688,DHLAPI,DHL SmartMail LWP Expedited Max,D20,7.82,6.43
#LCU145567,5.30648E+12,ICL101 ,OTHER STANDARD,`420775849374811015300225438558,0.9688,DHLAPI,DHL SmartMail LWP Expedited Max,D20,7.82,6.43
#LCU145656,5.30663E+12,ICL101 ,OTHER STANDARD,`420342379374811015300226894117,0.8188,DHLAPI,DHL SmartMail LWP Expedited Max,D20,7.67,6.31
#LCU146512,5.30779E+12,ICL101 ,OTHER STANDARD,`420240129374811015300227544899,0.8188,DHLAPI,DHL SmartMail LWP Expedited Max,D20,7.67,6.31
#LCU145773,5.30675E+12,ICL101 ,OTHER STANDARD,`420462809374811015300228363697,0.8938,DHLAPI,DHL SmartMail LWP Expedited,D01,6.4,5.26
#LCU145773,5.30675E+12,ICL101 ,OTHER STANDARD,`420462809374811015300228363697,0.8938,DHLAPI,DHL SmartMail LWP Expedited,D01,6.4,5.26
